-16.000000,-0.604111
-15.900000,-0.734190
-15.800000,-1.348272
-15.700000,-1.830296
-15.600000,-0.812694
-15.500000,1.418495
-15.400000,2.008498
-15.300000,0.221711
-15.200000,-0.588437
-15.100000,0.678772
-15.000000,1.068626
-14.900000,0.292835
-14.800000,0.771002
-14.700000,1.663221
-14.600000,1.104728
-14.500000,0.268839
-14.400000,-0.306373
-14.300000,-1.555579
-14.200000,-1.853222
-14.100000,0.006142
-14.000000,0.958903
-13.900000,-0.640916
-13.800000,-1.777768
-13.700000,-0.989191
-13.600000,-0.464394
-13.500000,-0.958220
-13.400000,-0.823427
-13.300000,0.517342
-13.200000,1.745974
-13.100000,1.558795
-13.000000,0.349283
-12.900000,-0.309699
-12.800000,0.083711
-12.700000,0.844574
-12.600000,1.562991
-12.500000,1.543996
-12.400000,0.286078
-12.300000,-0.576206
-12.200000,-0.071088
-12.100000,-0.460601
-12.000000,-2.077793
-11.900000,-1.586583
-11.800000,0.713351
-11.700000,0.727573
-11.600000,-1.229638
-11.500000,-1.721034
-11.400000,-1.016796
-11.300000,-0.639484
-11.200000,0.184791
-11.100000,1.169030
-11.000000,0.978434
-10.900000,0.689748
-10.800000,1.219100
-10.700000,0.919137
-10.600000,-0.386993
-10.500000,-0.351186
-10.400000,1.331823
-10.300000,2.162885
-10.200000,0.822688
-10.100000,-1.060875
-10.000000,-1.391806
-9.900000,-0.668809
-9.800000,-0.779484
-9.700000,-1.268488
-9.600000,-0.598943
-9.500000,0.175323
-9.400000,-0.286541
-9.300000,-0.853701
-9.200000,-0.992483
-9.100000,-1.238940
-9.000000,-0.272624
-8.900000,2.003131
-8.800000,2.266625
-8.700000,0.252063
-8.600000,-0.126049
-8.500000,1.177916
-8.400000,0.836029
-8.300000,-0.333742
-8.200000,0.292442
-8.100000,1.398594
-8.000000,0.990890
-7.900000,-0.197985
-7.800000,-1.291103
-7.700000,-1.995436
-7.600000,-1.509763
-7.500000,-0.187432
-7.400000,0.270860
-7.300000,-0.469663
-7.200000,-1.033973
-7.100000,-0.598815
-7.000000,-0.045068
-6.900000,-0.465307
-6.800000,-0.732144
-6.700000,0.924250
-6.600000,2.729525
-6.500000,1.799721
-6.400000,-0.180173
-6.300000,-0.214768
-6.200000,0.512698
-6.100000,0.431058
-6.000000,0.678250
-5.900000,0.966062
-5.800000,-0.010302
-5.700000,-0.728101
-5.600000,-0.390786
-5.500000,-1.181422
-5.400000,-2.522445
-5.300000,-1.346999
-5.200000,0.949434
-5.100000,0.747747
-5.000000,-0.974549
-4.900000,-1.287624
-4.800000,-0.405967
-4.700000,0.204258
-4.600000,0.473416
-4.500000,0.865600
-4.400000,1.427278
-4.300000,1.676471
-4.200000,1.130847
-4.100000,0.168794
-4.000000,-0.490050
-3.900000,-0.395599
-3.800000,0.710095
-3.700000,1.610363
-3.600000,0.343297
-3.500000,-1.721958
-3.400000,-1.538008
-3.300000,-0.444428
-3.200000,-1.224287
-3.100000,-1.866368
-3.000000,-0.238383
-2.900000,0.971789
-2.800000,0.110342
-2.700000,-0.657313
-2.600000,-0.646958
-2.500000,-0.594989
-2.400000,0.486156
-2.300000,2.179374
-2.200000,1.969207
-2.100000,0.463032
-2.000000,0.351422
-1.900000,0.958117
-1.800000,0.232699
-1.700000,-0.829551
-1.600000,-0.340983
-1.500000,0.982890
-1.400000,0.981255
-1.300000,-0.762050
-1.200000,-2.194473
-1.100000,-1.838098
-1.000000,-0.897660
-0.900000,-0.518597
-0.800000,-0.100909
-0.700000,0.203424
-0.600000,-0.176543
-0.500000,-0.137016
-0.400000,0.397541
-0.300000,-0.187593
-0.200000,-0.574307
-0.100000,1.463970
-0.000000,3.141593
0.100000,1.463970
0.200000,-0.574307
0.300000,-0.187593
0.400000,0.397541
0.500000,-0.137016
0.600000,-0.176543
0.700000,0.203424
0.800000,-0.100909
0.900000,-0.518597
1.000000,-0.897660
1.100000,-1.838098
1.200000,-2.194473
1.300000,-0.762050
1.400000,0.981255
1.500000,0.982890
1.600000,-0.340983
1.700000,-0.829551
1.800000,0.232699
1.900000,0.958117
2.000000,0.351422
2.100000,0.463032
2.200000,1.969207
2.300000,2.179374
2.400000,0.486156
2.500000,-0.594989
2.600000,-0.646958
2.700000,-0.657313
2.800000,0.110342
2.900000,0.971789
3.000000,-0.238383
3.100000,-1.866368
3.200000,-1.224287
3.300000,-0.444428
3.400000,-1.538008
3.500000,-1.721958
3.600000,0.343297
3.700000,1.610363
3.800000,0.710095
3.900000,-0.395599
4.000000,-0.490050
4.100000,0.168794
4.200000,1.130847
4.300000,1.676471
4.400000,1.427278
4.500000,0.865600
4.600000,0.473416
4.700000,0.204258
4.800000,-0.405967
4.900000,-1.287624
5.000000,-0.974549
5.100000,0.747747
5.200000,0.949434
5.300000,-1.346999
5.400000,-2.522445
5.500000,-1.181422
5.600000,-0.390786
5.700000,-0.728101
5.800000,-0.010302
5.900000,0.966062
6.000000,0.678250
6.100000,0.431058
6.200000,0.512698
6.300000,-0.214768
6.400000,-0.180173
6.500000,1.799721
6.600000,2.729525
6.700000,0.924250
6.800000,-0.732144
6.900000,-0.465307
7.000000,-0.045068
7.100000,-0.598815
7.200000,-1.033973
7.300000,-0.469663
7.400000,0.270860
7.500000,-0.187432
7.600000,-1.509763
7.700000,-1.995436
7.800000,-1.291103
7.900000,-0.197985
8.000000,0.990890
8.100000,1.398594
8.200000,0.292442
8.300000,-0.333742
8.400000,0.836029
8.500000,1.177916
8.600000,-0.126049
8.700000,0.252063
8.800000,2.266625
8.900000,2.003131
9.000000,-0.272624
9.100000,-1.238940
9.200000,-0.992483
9.300000,-0.853701
9.400000,-0.286541
9.500000,0.175323
9.600000,-0.598943
9.700000,-1.268488
9.800000,-0.779484
9.900000,-0.668809
10.000000,-1.391806
10.100000,-1.060875
10.200000,0.822688
10.300000,2.162885
10.400000,1.331823
10.500000,-0.351186
10.600000,-0.386993
10.700000,0.919137
10.800000,1.219100
10.900000,0.689748
11.000000,0.978434
11.100000,1.169030
11.200000,0.184791
11.300000,-0.639484
11.400000,-1.016796
11.500000,-1.721034
11.600000,-1.229638
11.700000,0.727573
11.800000,0.713351
11.900000,-1.586583
12.000000,-2.077793
12.100000,-0.460601
12.200000,-0.071088
12.300000,-0.576206
12.400000,0.286078
12.500000,1.543996
12.600000,1.562991
12.700000,0.844574
12.800000,0.083711
12.900000,-0.309699
13.000000,0.349283
13.100000,1.558795
13.200000,1.745974
13.300000,0.517342
13.400000,-0.823427
13.500000,-0.958220
13.600000,-0.464394
13.700000,-0.989191
13.800000,-1.777768
13.900000,-0.640916
14.000000,0.958903
14.100000,0.006142
14.200000,-1.853222
14.300000,-1.555579
14.400000,-0.306373
14.500000,0.268839
14.600000,1.104728
14.700000,1.663221
14.800000,0.771002
14.900000,0.292835
15.000000,1.068626
15.100000,0.678772
15.200000,-0.588437
15.300000,0.221711
15.400000,2.008498
15.500000,1.418495
15.600000,-0.812694
15.700000,-1.830296
15.800000,-1.348272
15.900000,-0.734190
16.000000,-0.604111
